Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo	exclamation	exclamation_phrase	interrogation	interrogation_phrase	pos_phrase	phrase_averbaux	interjections
PtitLibe	2640-29197080	7-12_PtitLibe24-JO_Paris_Pourquoi_certains_contre	2640-29197080_2282-2436	«C’est bien gentil les paillettes, les jolies histoires, mais en réalité les JO c’est surtout une affaire de sponsors et d’argent,affirme Frédéric Viale. 	aetienne_1628171988123_2640-29197080	aetienne	surtout	SAdv	surtout	Montree	Base	Aucun	Colere	Aucune	surtout	surtout	0	0	0	0	['PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'DET', 'PROPN', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']	0	0
PtitLibe	2640-29197080	7-12_PtitLibe24-JO_Paris_Pourquoi_certains_contre	2640-29197080_2436-2487	Les Jeux olympiques créent des illusions, du rêve. 	aetienne_1621579827726_2640-29197080	aetienne	des illusions, du rêve	Accumulation	des illusions, du rêve	Montree	Base	Aucun	Colere	Aucune	un illusion , de rêve	un illusion , de rêve	0	0	0	0	['DET', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2291-4379562	7-12_PtitLibe25-Ouragans_Pourquoi_cette_annee_records	2291-4379562_197-447	Ces ouragans très puissants ont même battu des records : Irma est resté 72 heures en catégorie 5 (le temps le plus long jamais enregistré) et Maria est passé de catégorie 3 à 5 en une quinzaine d’heures alors que d’habitude, il faut au moins un jour.	aetienne_1621579827860_2291-4379562	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	0	0	0	['DET', 'NOUN', 'ADV', 'ADJ', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'AUX', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'DET', 'NOUN', 'DET', 'ADV', 'ADJ', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'NUM', 'ADP', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'SCONJ', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADV', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2265-97810218	7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane	2265-97810218_394-485	Maintenant, on voit du harcèlement tous les jours, dans la rue, dans le métro, au travail. 	aetienne_1628577532459_2265-97810218	aetienne	voit du harcèlement tous les jours, dans la rue, dans le métro, au travail	Proposition	harcèlement	Montree	Base	Aucun	Peur	Aucune	harcèlemer	voit de harcèlement tout le jour , dans le rue , dans le métro , au travail	0	0	0	0	['ADV', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2265-97810218	7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane	2265-97810218_689-809	Tu ne peux pas vraiment comprendre parce que tu es un garçon, ce n’est pas toi qui te fais siffler, klaxonner, insulter.	aetienne_1628577608340_2265-97810218	aetienne	ce n’est pas toi qui	Enonce clive	ce n’est pas toi qui	Montree	Base	Aucun	Colere	Aucune	ce n’ être pas toi qui	ce n’ être pas toi qui	0	0	0	0	['PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'VERB', 'ADV', 'SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'PUNCT']	0	0
PtitLibe	2265-97810218	7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane	2265-97810218_689-809	Tu ne peux pas vraiment comprendre parce que tu es un garçon, ce n’est pas toi qui te fais siffler, klaxonner, insulter.	aetienne_1628577646178_2265-97810218	aetienne	siffler, klaxonner, insulter	Accumulation	siffler, klaxonner, insulter	Montree	Base	Aucun	Colere	Aucune	siffler , klaxonner , insulter	siffler , klaxonner , insulter	0	0	0	0	['PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'VERB', 'ADV', 'SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'AUX', 'ADV', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'PUNCT']	0	0
PtitLibe	2265-97810218	7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane	2265-97810218_969-1017	Lina : Les films ce n’est pas la réalité, hein. 	aetienne_1621579828256_2265-97810218	aetienne	hein	Interjection	hein	Montree	Base	Aucun	Colere	Aucune	hein	hein	0	0	0	0	['PROPN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'ADV', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT']	0	1
PtitLibe	2265-97810218	7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane	2265-97810218_1531-1555	Lina : Naturellement ?? 	aetienne_1628577741823_2265-97810218	aetienne	Naturellement	Enonce averbal	Naturellement	Montree	Base	Aucun	Colere	Aucune	naturellement	naturellement	0	0	0	1	['PROPN', 'PUNCT', 'ADV', 'PUNCT', 'PUNCT']	0	0
PtitLibe	4003-63503649	7-12_PtitLibe32-P_tit_Libe_philosophes_Qui_a_cree_etranger	4003-63503649_477-506	«Créer», quel drôle de mot ! 	aetienne_1628685254274_4003-63503649	aetienne	quel drôle de mot	Enonce exclamatif	quel drôle de mot	Montree	Base	Aucun	Joie	Aucune	quel drôle de mot	quel drôle de mot	0	1	0	0	['PUNCT', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	2470-94890510	7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen	2470-94890510_1884-1936	C’est pas juste parce que Trump, il ne vit pas ici. 	aetienne_1628759510283_2470-94890510	aetienne	C’est pas juste	Proposition	pas juste	Montree	Base	Aucun	Colere	Aucune	pas juste	c’ être pas juste	0	0	0	0	['PRON', 'AUX', 'ADV', 'ADV', 'ADV', 'SCONJ', 'PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'PUNCT']	0	0
PtitLibe	2470-94890510	7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen	2470-94890510_1936-2068	Il veut passer pour un président fort et ami des Israéliens, mais ce n’est pas lui qui va subir les conséquences de ce qu’il a dit. 	aetienne_1628759566402_2470-94890510	aetienne	ce n’est pas lui qui	Enonce clive	ce n’est pas lui qui	Montree	Base	Aucun	Colere	Aucune	ce n’ être pas luire qui	ce n’ être pas luire qui	0	0	0	0	['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'AUX', 'ADV', 'PRON', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT']	0	0
PtitLibe	2470-94890510	7-12_PtitLibe36-conflit_Israel-Palestine_Tavor_Areen	2470-94890510_2131-2163	Ça va juste faire tuer des gens.	aetienne_1628759649442_2470-94890510	aetienne	juste	SAdv	juste	Montree	Base	Base	Colere	Tristesse	juste	juste	0	0	0	0	['PRON', 'VERB', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2304-29927007	7-12_PtitLibe38-youtubeurs_YouTube_nouvelle_facon_d_apprendre	2304-29927007_2038-2196	On peut même apprendre quelle est la probabilité (la chance) de s’embrasser en mangeant le même spaghetti comme dans le dessin animé la Belle et le Clochard !	aetienne_1621579829519_2304-29927007	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'AUX', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	1274-10948905	7-12_PtitLibe39-vaccins_Douglas	1274-10948905_451-755	Habitué aux piqûres parce qu’il est diabétique, ce petit garçon de 8 ans n’avait pas vraiment peur : «Son grand frère de 15 ans était plus angoissé que lui, j’ai même dû lui mettre un patch antidouleur !» s’amuse Lydie, sa maman. «Le seul vaccin qui m’a fait un peu mal, c’est celui contre la méningite. 	aetienne_1621579829546_1274-10948905	aetienne	même	SAdv	même	Montree	Base	Base	Surprise	Joie	même	même	0	1	0	0	['VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADV', 'VERB', 'ADV', 'ADV', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'AUX', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	1880-5839416	7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele	1880-5839416_337-446	Adèle, qui ne veut surtout pas être gentille et adore faire des bêtises, est pourtant une star aujourd’hui ! 	aetienne_1621579830046_1880-5839416	aetienne	pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	1	0	0	['PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'AUX', 'ADV', 'DET', 'NOUN', 'ADV', 'PUNCT']	0	0
PtitLibe	1880-5839416	7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele	1880-5839416_941-1017	900 000 albums de Mortelle Adèle ont déjà été vendus, ce qui est beaucoup ! 	aetienne_1628868508189_1880-5839416	aetienne	déjà	SAdv	déjà	Montree	Base	Complexe	Surprise	Admiration	déjà	déjà	0	1	0	0	['NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADV', 'AUX', 'VERB', 'PUNCT', 'PRON', 'PRON', 'AUX', 'ADV', 'PUNCT']	0	0
PtitLibe	1880-5839416	7-12_PtitLibe42-BD_Mortelle_Adele_naissance_Mortelle_Adele	1880-5839416_1331-1422	C’est chouette aussi de montrer aux garçons qu’ils peuvent avoir une fille comme héroïne !»	aetienne_1621579830051_1880-5839416	aetienne	chouette	Interjection	chouette	Montree	Base	Aucun	Joie	Aucune	chouette	chouette	0	1	0	0	['PRON', 'AUX', 'ADJ', 'ADV', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']	0	0
PtitLibe	2620-76642335	7-12_PtitLibe45-plan_loup_Pourquoi_loup_fait_peur	2620-76642335_1500-1554	On en trouvait partout, même dans les grandes villes. 	aetienne_1621579830345_2620-76642335	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	0	0	0	['PRON', 'PRON', 'VERB', 'ADV', 'PUNCT', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	0	0
PtitLibe	1617-47445255	7-12_PtitLibe47-SNCF_SNCF	1617-47445255_1292-1349	En plus, il fallait 8 heures pour les mettre en marche ! 	aetienne_1628929933862_1617-47445255	aetienne	En plus	SPrep	En plus	Montree	Base	Aucun	Surprise	Aucune	en plus	en plus	0	1	0	0	['ADP', 'ADV', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	3046-12408759	7-12_PtitLibe48-fake_news_Comment_reconnaitre_fake_news	3046-12408759_1151-1197	Hallucinant !!», il y a de quoi s’interroger. 	aetienne_1628930972466_3046-12408759	aetienne	Hallucinant	Enonce averbal	Hallucinant	Montree	Base	Aucun	Surprise	Aucune	hallucinant	hallucinant	0	1	0	0	['ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADP', 'PRON', 'PRON', 'VERB', 'PUNCT']	0	0
PtitLibe	2231-47025297	7-12_PtitLibe5-Securite_vie_apres_attentats_mes_droits	2231-47025297_1541-1584	Mais ce n’était pas du tout un terroriste !	aetienne_1623251168065_2231-47025297	aetienne	pas du tout	SAdv	pas du tout	Montree	Base	Aucun	Surprise	Aucune	pas de tout	pas de tout	0	1	0	0	['CCONJ', 'PRON', 'ADV', 'AUX', 'ADV', 'ADP', 'DET', 'PRON', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2495-22627737	7-12_PtitLibe52-donnees_personnelles_Ou_se_trouvent_nos_donnees	2495-22627737_2366-2376	La honte !	aetienne_1629213622817_2495-22627737	aetienne	La honte	Enonce averbal	La honte	Montree	Complexe	Aucun	Embarras	Aucune	le honte	le honte	0	1	0	0	['DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2168-84671532	7-12_PtitLibe57-Mai_68_change_esprit_gens	2168-84671532_1122-1188	En France, les femmes n’avaient eu le droit de voter qu’en 1944 ! 	aetienne_1629274436774_2168-84671532	aetienne	qu’en 1944	Autre	qu’en	Montree	Base	Aucun	Surprise	Aucune	qu’ en	qu’ en 1944	0	1	0	0	['ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT']	0	0
PtitLibe	1806-43795620	7-12_PtitLibe59-Roland-Garros_Comment_marche_match_tennis	1806-43795620_1154-1189	Ils arrivent à aller jusqu’à 6-6 ! 	aetienne_1629279577520_1806-43795620	aetienne	jusqu’à 6-6	SPrep	jusqu’à	Montree	Base	Complexe	Surprise	Admiration	jusqu’ à	jusqu’ à 6 - 6	0	1	0	0	['PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'ADP', 'NUM', 'PUNCT']	0	0
PtitLibe	3625-59854014	7-12_PtitLibe6-secrets_29_fevrier_29_fevrier	3625-59854014_266-289	Et pourtant ça existe. 	aetienne_1621579832156_3625-59854014	aetienne	pourtant	SAdv	pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	0	0	0	['CCONJ', 'ADV', 'PRON', 'VERB', 'PUNCT']	0	0
PtitLibe	3877-12408759	7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier	3877-12408759_561-686	Quand il y a un décalage aussi grand, les saisons sont décalées : il fait encore un froid hivernal quand on arrive en avril !	aetienne_1623396925887_3877-12408759	aetienne	encore	SAdv	encore	Montree	Base	Aucun	Surprise	Aucune	encore	encore	0	1	0	0	['SCONJ', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	3877-12408759	7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier	3877-12408759_820-968	Mais les citoyens qui habitaient loin de la capitale, Rome, n’étaient souvent même pas au courant, car personne ne leur avait apporté la nouvelle ! 	aetienne_1621579832202_3877-12408759	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'ADV', 'AUX', 'ADV', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2082-41605839	7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement	2082-41605839_35-127	«Le Tour de France, c’est Noël en juillet», déclarait autrefois l’écrivain Antoine Blondin. 	aetienne_1629385142799_2082-41605839	aetienne	c’est Noël en juillet	Proposition	c’est Noël en juillet	Montree	Base	Aucun	Joie	Aucune	c’ être Noël en juillet	c’ être Noël en juillet	0	0	0	0	['PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']	0	0
PtitLibe	2280-8759124	7-12_PtitLibe71-protection_patrimoine_Chantal-Laure	2280-8759124_1846-1964	Ils ont même réussi à retrouver des descendants de la famille Biolay, qui a quitté le village il y a plus de 100 ans !	aetienne_1629708314732_2280-8759124	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'PUNCT']	0	0
PtitLibe	2280-8759124	7-12_PtitLibe71-protection_patrimoine_Chantal-Laure	2280-8759124_1964-2064	«C’est tout un pan de notre histoire communale qu’on a retrouvé, se félicite Laurent, l’enseignant. 	aetienne_1629708431622_2280-8759124	aetienne	C’est tout un pan de notre histoire communale qu	Enonce clive	C’est tout un pan de notre histoire communale qu	Montree	Complexe	Aucun	Fierte	Aucune	c’ être tout un pan de notre histoire communal qu	c’ être tout un pan de notre histoire communal qu	0	0	0	0	['PUNCT', 'PRON', 'AUX', 'ADJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	1856-40875912	7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine	1856-40875912_826-1036	Pendant quelques semaines, on peut acheter des jeux à gratter et des tickets de Loto spéciaux, pour essayer de gagner de l’argent (un homme a d'ailleurs déjà gagné 1,5 million d'euros en grattant un ticket !). 	aetienne_1629709918734_1856-40875912	aetienne	d'ailleurs	SAdv	d'ailleurs	Montree	Base	Aucun	Surprise	Aucune	de ailleurs	de ailleurs	0	1	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADP', 'ADV', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']	0	0
PtitLibe	1856-40875912	7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine	1856-40875912_826-1036	Pendant quelques semaines, on peut acheter des jeux à gratter et des tickets de Loto spéciaux, pour essayer de gagner de l’argent (un homme a d'ailleurs déjà gagné 1,5 million d'euros en grattant un ticket !). 	aetienne_1621579833815_1856-40875912	aetienne	déjà	SAdv	déjà	Montree	Base	Aucun	Surprise	Aucune	déjà	déjà	0	1	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADP', 'ADV', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']	0	0
PtitLibe	2865-26277372	7-12_PtitLibe73-Fashion_Week_D_ou_viennent_modes	2865-26277372_230-277	Pourtant à l’époque, c’était super à la mode ! 	aetienne_1621579833981_2865-26277372	aetienne	Pourtant	SAdv	Pourtant	Montree	Base	Aucun	Surprise	Aucune	pourtant	pourtant	0	1	0	0	['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2860-49635036	7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise	2860-49635036_1684-1912	Le Washington Post, un journal américain sérieux, compte ses mensonges et ses erreurs à chaque fois qu’il dit quelque chose et il y a en déjà plus de 5 000 ! «Il ne ment pas forcément volontairement, mais il dit n’importe quoi. 	aetienne_1621579834562_2860-49635036	aetienne	déjà	SAdv	déjà	Montree	Base	Aucun	Surprise	Aucune	déjà	déjà	0	1	0	0	['DET', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'ADV', 'ADV', 'ADP', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']	0	0
PtitLibe	2621-23357664	7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections	2621-23357664_1952-2042	En plus de ça, Donald Trump pourrait même être obligé de quitter son poste de président ! 	aetienne_1621579834610_2621-23357664	aetienne	même	SAdv	même	Montree	Base	Aucun	Surprise	Aucune	même	même	0	1	0	0	['ADP', 'ADV', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADV', 'AUX', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	0	0
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_1338-1382	De nos jours, même les profs sont agressés. 	aetienne_1629826486030_1616-10218978	aetienne	même	SAdv	même	Montree	Base	Base	Colere	Peur	même	même	0	0	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT']	0	0
PtitLibe	4990-64963503	7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux	4990-64963503_975-1040	On pourrait d’abord la comprendre comme un reproche : «Comment ? 	aetienne_1629827767694_4990-64963503	aetienne	Comment ?	Enonce averbal	Comment ?	Montree	Base	Aucun	Colere	Aucune	comment ?	comment ?	0	0	1	1	['PRON', 'VERB', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'ADV', 'PUNCT']	0	0
PtitLibe	4423-38686131	7-12_PtitLibe80-P_tit_Libe_philosophes_Pourquoi_certaines_personnes_ont_pouvoir	4423-38686131_2049-2186	Dans ce cas, on se dit : «C’est pas juste !» Et ce qui est injuste, c’est que les personnes qui subissent un pouvoir n’en possèdent pas. 	aetienne_1629837972973_4423-38686131	aetienne	C’est pas juste	Proposition	pas juste	Montree	Base	Base	Colere	Tristesse	pas juste	c’ être pas juste	0	1	0	0	['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'SCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADV', 'PUNCT']	0	0
PtitLibe	4423-38686131	7-12_PtitLibe80-P_tit_Libe_philosophes_Pourquoi_certaines_personnes_ont_pouvoir	4423-38686131_3754-3935	Même quand ils sont élus, les dirigeants doivent faire attention à ce que les gens (qu’on appelle les citoyens) ne se disent pas «c’est pas juste !» quand ils prennent une décision.	aetienne_1629838242613_4423-38686131	aetienne	c’est pas juste	Proposition	pas juste	Montree	Base	Base	Colere	Tristesse	pas juste	c’ être pas juste	0	1	0	0	['ADV', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'PRON', 'SCONJ', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']	0	0
PtitLibe	2187-3239676	7-12_PtitLibe81-petrole_carburant	2187-3239676_785-1036	Mais quand elles sont vraiment trop nombreuses, elles peuvent former un épais brouillard grisâtre. «Ces particules sont dangereuses pour la santé. A force de les inhaler, on respire moins bien, on peut même tomber malade», précise Matthieu Auzanneau. 	aetienne_1621579835048_2187-3239676	aetienne	même	SAdv	même	Montree	Base	Aucun	Peur	Aucune	même	même	0	0	0	0	['CCONJ', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']	0	0
